Gender,Year of Birth,Count
MALE,2013,218
MALE,2013,218
MALE,2013,217
MALE,2013,199
MALE,2013,199
MALE,2013,192
MALE,2013,186
MALE,2013,186
MALE,2013,185
MALE,2013,185
MALE,2013,185
MALE,2013,185
MALE,2013,182
MALE,2013,182
MALE,2013,171
MALE,2013,171
MALE,2013,156
MALE,2013,156
MALE,2013,156
MALE,2013,145
MALE,2013,139
MALE,2013,139
MALE,2013,138
MALE,2013,138
MALE,2013,135
MALE,2013,135
MALE,2013,133
MALE,2013,133
MALE,2013,128
MALE,2013,126
MALE,2013,126
MALE,2013,124
MALE,2013,124
MALE,2013,124
MALE,2013,124
MALE,2013,122
MALE,2013,122
MALE,2013,114
MALE,2013,111
MALE,2013,106
MALE,2013,106
MALE,2013,105
MALE,2013,103
MALE,2013,103
MALE,2013,98
MALE,2013,98
MALE,2013,94
MALE,2013,94
MALE,2013,92
MALE,2013,92
MALE,2013,91
MALE,2013,91
MALE,2013,87
MALE,2013,87
MALE,2013,85
MALE,2013,85
MALE,2013,83
MALE,2013,83
MALE,2013,80
MALE,2013,80
MALE,2013,79
MALE,2013,79
MALE,2013,78
MALE,2013,78
MALE,2013,78
MALE,2013,78
MALE,2013,75
MALE,2013,75
MALE,2013,74
MALE,2013,74
MALE,2013,73
MALE,2013,73
MALE,2013,72
MALE,2013,72
MALE,2013,71
MALE,2013,71
MALE,2013,71
MALE,2013,71
MALE,2013,70
MALE,2013,68
MALE,2013,68
MALE,2013,66
MALE,2013,66
MALE,2013,66
MALE,2013,66
MALE,2013,64
MALE,2013,64
MALE,2013,64
MALE,2013,64
MALE,2013,63
MALE,2013,63
MALE,2013,63
MALE,2013,63
MALE,2013,63
MALE,2013,63
MALE,2013,62
MALE,2013,62
MALE,2013,61
MALE,2013,61
MALE,2013,61
MALE,2013,61
MALE,2013,61
MALE,2013,61
MALE,2013,61
MALE,2013,61
MALE,2013,61
MALE,2013,61
MALE,2013,60
MALE,2013,60
MALE,2013,59
MALE,2013,59
MALE,2013,55
MALE,2013,55
MALE,2013,53
MALE,2013,53
MALE,2013,53
MALE,2013,53
MALE,2013,52
MALE,2013,52
MALE,2013,51
MALE,2013,51
MALE,2013,51
MALE,2013,51
MALE,2013,51
MALE,2013,51
MALE,2013,51
MALE,2013,51
MALE,2013,49
MALE,2013,49
MALE,2013,48
MALE,2013,48
MALE,2013,47
MALE,2013,47
MALE,2013,47
MALE,2013,47
MALE,2013,47
MALE,2013,47
MALE,2013,46
MALE,2013,46
MALE,2013,46
MALE,2013,46
MALE,2013,45
MALE,2013,45
MALE,2013,44
MALE,2013,44
MALE,2013,44
MALE,2013,44
MALE,2013,44
MALE,2013,42
MALE,2013,39
MALE,2013,39
MALE,2013,39
MALE,2013,39
MALE,2013,39
MALE,2013,39
MALE,2013,38
MALE,2013,38
MALE,2013,38
MALE,2013,38
MALE,2013,38
MALE,2013,38
MALE,2013,38
MALE,2013,38
MALE,2013,38
MALE,2013,38
MALE,2013,37
MALE,2013,37
MALE,2013,37
MALE,2013,37
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,34
MALE,2013,34
MALE,2013,34
MALE,2013,34
MALE,2013,33
MALE,2013,33
MALE,2013,33
MALE,2013,33
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,30
MALE,2013,30
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,28
MALE,2013,28
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,304
MALE,2013,304
MALE,2013,283
MALE,2013,266
MALE,2013,262
MALE,2013,262
MALE,2013,233
MALE,2013,233
MALE,2013,232
MALE,2013,232
MALE,2013,223
MALE,2013,223
MALE,2013,217
MALE,2013,217
MALE,2013,212
MALE,2013,212
MALE,2013,206
MALE,2013,206
MALE,2013,177
MALE,2013,173
MALE,2013,173
MALE,2013,161
MALE,2013,161
MALE,2013,159
MALE,2013,159
MALE,2013,158
MALE,2013,158
MALE,2013,156
MALE,2013,156
MALE,2013,155
MALE,2013,155
MALE,2013,151
MALE,2013,151
MALE,2013,150
MALE,2013,150
MALE,2013,141
MALE,2013,140
MALE,2013,140
MALE,2013,136
MALE,2013,136
MALE,2013,136
MALE,2013,136
MALE,2013,136
MALE,2013,136
MALE,2013,125
MALE,2013,125
MALE,2013,125
MALE,2013,124
MALE,2013,124
MALE,2013,123
MALE,2013,121
MALE,2013,120
MALE,2013,120
MALE,2013,116
MALE,2013,116
MALE,2013,110
MALE,2013,110
MALE,2013,109
MALE,2013,107
MALE,2013,107
MALE,2013,107
MALE,2013,107
MALE,2013,100
MALE,2013,100
MALE,2013,98
MALE,2013,98
MALE,2013,95
MALE,2013,95
MALE,2013,94
MALE,2013,91
MALE,2013,91
MALE,2013,87
MALE,2013,87
MALE,2013,86
MALE,2013,86
MALE,2013,86
MALE,2013,86
MALE,2013,84
MALE,2013,84
MALE,2013,84
MALE,2013,84
MALE,2013,83
MALE,2013,83
MALE,2013,82
MALE,2013,82
MALE,2013,81
MALE,2013,81
MALE,2013,79
MALE,2013,79
MALE,2013,79
MALE,2013,78
MALE,2013,78
MALE,2013,77
MALE,2013,77
MALE,2013,75
MALE,2013,75
MALE,2013,74
MALE,2013,73
MALE,2013,73
MALE,2013,72
MALE,2013,72
MALE,2013,71
MALE,2013,71
MALE,2013,71
MALE,2013,67
MALE,2013,67
MALE,2013,66
MALE,2013,66
MALE,2013,66
MALE,2013,66
MALE,2013,65
MALE,2013,65
MALE,2013,62
MALE,2013,62
MALE,2013,61
MALE,2013,61
MALE,2013,58
MALE,2013,58
MALE,2013,57
MALE,2013,57
MALE,2013,56
MALE,2013,56
MALE,2013,55
MALE,2013,55
MALE,2013,55
MALE,2013,55
MALE,2013,55
MALE,2013,55
MALE,2013,55
MALE,2013,55
MALE,2013,55
MALE,2013,54
MALE,2013,54
MALE,2013,54
MALE,2013,54
MALE,2013,54
MALE,2013,51
MALE,2013,51
MALE,2013,51
MALE,2013,50
MALE,2013,50
MALE,2013,50
MALE,2013,50
MALE,2013,49
MALE,2013,49
MALE,2013,49
MALE,2013,49
MALE,2013,49
MALE,2013,49
MALE,2013,48
MALE,2013,48
MALE,2013,48
MALE,2013,48
MALE,2013,47
MALE,2013,47
MALE,2013,45
MALE,2013,45
MALE,2013,44
MALE,2013,44
MALE,2013,42
MALE,2013,42
MALE,2013,42
MALE,2013,42
MALE,2013,41
MALE,2013,41
MALE,2013,41
MALE,2013,40
MALE,2013,40
MALE,2013,40
MALE,2013,40
MALE,2013,40
MALE,2013,40
MALE,2013,40
MALE,2013,40
MALE,2013,39
MALE,2013,39
MALE,2013,39
MALE,2013,39
MALE,2013,38
MALE,2013,38
MALE,2013,37
MALE,2013,37
MALE,2013,37
MALE,2013,37
MALE,2013,37
MALE,2013,37
MALE,2013,37
MALE,2013,37
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,36
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,35
MALE,2013,34
MALE,2013,34
MALE,2013,34
MALE,2013,34
MALE,2013,34
MALE,2013,34
MALE,2013,33
MALE,2013,33
MALE,2013,33
MALE,2013,33
MALE,2013,33
MALE,2013,33
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,32
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,31
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,30
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,29
MALE,2013,28
MALE,2013,28
MALE,2013,28
MALE,2013,28
MALE,2013,28
MALE,2013,28
MALE,2013,28
MALE,2013,28
MALE,2013,28
MALE,2013,28
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,27
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,26
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,25
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,24
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,23
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,22
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,21
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,20
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,19
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,18
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,17
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,16
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,15
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,14
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,13
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,12
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,11
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
MALE,2013,10
FEMALE,2012,172
FEMALE,2012,172
FEMALE,2012,144
FEMALE,2012,144
FEMALE,2012,132
FEMALE,2012,132
FEMALE,2012,110
FEMALE,2012,110
FEMALE,2012,97
FEMALE,2012,64
FEMALE,2012,52
FEMALE,2012,52
FEMALE,2012,52
FEMALE,2012,52
FEMALE,2012,51
FEMALE,2012,51
FEMALE,2012,50
FEMALE,2012,50
FEMALE,2012,49
FEMALE,2012,49
FEMALE,2012,49
FEMALE,2012,49
FEMALE,2012,48
FEMALE,2012,48
FEMALE,2012,47
FEMALE,2012,47
FEMALE,2012,47
FEMALE,2012,47
FEMALE,2012,46
FEMALE,2012,46
FEMALE,2012,45
FEMALE,2012,45
FEMALE,2012,42
FEMALE,2012,42
FEMALE,2012,41
FEMALE,2012,41
FEMALE,2012,40
FEMALE,2012,40
FEMALE,2012,40
FEMALE,2012,40
FEMALE,2012,40
FEMALE,2012,40
FEMALE,2012,39
FEMALE,2012,39
FEMALE,2012,37
FEMALE,2012,37
FEMALE,2012,37
FEMALE,2012,37
FEMALE,2012,37
FEMALE,2012,37
FEMALE,2012,37
FEMALE,2012,37
FEMALE,2012,35
FEMALE,2012,35
FEMALE,2012,35
FEMALE,2012,35
FEMALE,2012,34
FEMALE,2012,34
FEMALE,2012,33
FEMALE,2012,33
FEMALE,2012,33
FEMALE,2012,33
FEMALE,2012,32
FEMALE,2012,32
FEMALE,2012,32
FEMALE,2012,31
FEMALE,2012,31
FEMALE,2012,31
FEMALE,2012,31
FEMALE,2012,30
FEMALE,2012,30
FEMALE,2012,29
FEMALE,2012,29
FEMALE,2012,29
FEMALE,2012,29
FEMALE,2012,29
FEMALE,2012,29
FEMALE,2012,28
FEMALE,2012,28
FEMALE,2012,28
FEMALE,2012,28
FEMALE,2012,28
FEMALE,2012,28
FEMALE,2012,27
FEMALE,2012,27
FEMALE,2012,26
FEMALE,2012,26
FEMALE,2012,26
FEMALE,2012,26
FEMALE,2012,26
FEMALE,2012,26
FEMALE,2012,26
FEMALE,2012,26
FEMALE,2012,25
FEMALE,2012,25
FEMALE,2012,25
FEMALE,2012,25
FEMALE,2012,25
FEMALE,2012,25
FEMALE,2012,24
FEMALE,2012,24
FEMALE,2012,24
FEMALE,2012,24
FEMALE,2012,24
FEMALE,2012,24
FEMALE,2012,24
FEMALE,2012,24
FEMALE,2012,23
FEMALE,2012,23
FEMALE,2012,23
FEMALE,2012,23
FEMALE,2012,23
FEMALE,2012,23
FEMALE,2012,23
FEMALE,2012,23
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,22
FEMALE,2012,21
FEMALE,2012,21
FEMALE,2012,21
FEMALE,2012,21
FEMALE,2012,21
FEMALE,2012,21
FEMALE,2012,21
FEMALE,2012,21
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,20
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,19
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,18
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,17
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,16
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,15
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,14
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,13
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,12
FEMALE,2012,11
FEMALE,2012,11
FEMALE,2012,11
FEMALE,2012,11
FEMALE,2012,11
FEMALE,2012,11
FEMALE,2012,11
